Timestamp,Shift,Heat Number,Casting Speed,Mold Level,Downtime,Production,Temperature,Water Flow,Hydraulic Pressure,Alarm,Alarm Severity,Downtime Category,Machine Status,PLC_Status,Mold_Status,Oscillation_Status,Hydraulic_Status,Water_Cooling_Status,Shear_Status,Roller_Table_Status
2026-01-06 03:50:00,Night,10212,1.2867527529536886,81.10699502770768,0.0,16.17666831082868,1514.5323951908545,1889.8196189823657,125.58692363753833,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-06 04:00:00,Night,10421,1.2631126323482669,80.7671724073092,0.0,14.883454502816473,1509.8702472107216,1898.327441745916,126.92256999138799,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-06 04:10:00,Night,10590,1.288576157578642,81.0297024101854,0.0,15.5381201524849,1502.8258186396413,1897.7140260731585,127.66271697369153,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 04:20:00,Night,10631,1.2677674568134494,80.43782009168882,0.0,16.01167717037428,1509.3435972288835,1894.9022978980386,127.13495756547302,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 04:30:00,Night,10348,1.2878873641260844,80.8431908797484,0.0,16.94942974312444,1508.3956231850088,1889.194279049519,125.00688768091464,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 04:40:00,Night,10102,1.2340851886900286,80.74483847321247,0.0,16.557252555538792,1508.1993657913351,1874.2272678919055,125.44532751138418,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 04:50:00,Night,10610,1.2627197986525032,79.23842593765048,0.0,16.329668077696304,1508.5126960855193,1879.1164140649005,123.96503506909349,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-06 05:00:00,Night,10706,1.2543575140070589,80.75979421193038,0.0,15.88057245781369,1507.650970906145,1878.4085284417813,123.34398097934684,No Alarm,None,None,Running,Fault,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 05:10:00,Night,10268,1.2214558514002507,78.94103214077029,8.0,15.792367862690869,1507.434164749471,1876.113007668712,122.74329246037826,Roller Jam,Critical,Electrical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 05:20:00,Night,10640,1.2079495658000738,79.78896773372347,0.0,14.632643977356123,1508.9599157541472,1877.7033992849713,123.1376235485557,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 05:30:00,Night,10569,1.272024160473758,80.32058313142036,0.0,15.793040333741226,1505.9526412774876,1886.3737842069893,123.46949964109275,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 05:40:00,Night,10502,1.2372078611575044,79.65920735880319,0.0,14.888206759531172,1504.8383918579555,1879.4433322945656,120.35138273790929,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 05:50:00,Night,10009,1.2130511893052511,79.07681019132396,0.0,14.28902003882024,1514.6863026777467,1863.1437226931432,122.03909096194788,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 06:00:00,Morning,10308,1.236528211149822,79.10528924366001,0.0,15.690086947518116,1505.2761255630019,1874.6970365494262,123.34217032603165,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 06:10:00,Morning,10375,1.268672229615717,79.83621912452331,0.0,15.98826218480578,1507.2748780248708,1872.7547091327815,122.28224151616138,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Warning
2026-01-06 06:20:00,Morning,10834,1.161565854383845,78.54351534615105,0.0,15.000929918954371,1503.2640562323893,1859.690030267996,119.63738371277705,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 06:30:00,Morning,10827,1.1799983418766222,79.65514813150173,0.0,15.13225755508249,1507.2930518312648,1871.586216806337,118.0636202678555,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 06:40:00,Morning,10874,1.1918893164641184,79.07847307527402,0.0,15.068467445728183,1504.6874819836476,1862.3254031501126,119.6945264365022,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 06:50:00,Morning,10464,1.2578749976336572,78.5267608236384,0.0,16.113069136395,1505.95297304971,1851.3035956072895,115.77324403602239,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 07:00:00,Morning,10327,1.2167833606781422,78.68059258327776,0.0,15.179913841117543,1509.7302745936981,1865.3658878162776,119.31221711882652,No Alarm,None,None,Running,Fault,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-06 07:10:00,Morning,10500,1.225411478220947,78.42460695552819,0.0,15.60666745441752,1508.3757962352597,1862.77105447713,117.16978432455043,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 07:20:00,Morning,10792,1.1621116812526635,79.10375476352223,0.0,14.018094933777842,1508.7144620156469,1858.6981447722114,119.09542441809862,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 07:30:00,Morning,10622,1.1565120649636946,78.98462891154215,11.0,14.715194959993575,1502.9823543891152,1859.879550660993,114.32827572725772,Hydraulic Pressure Drop,Low,Process,Stopped,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Warning
2026-01-06 07:40:00,Morning,10602,1.1971904572516452,77.94746689163591,0.0,15.432773095345771,1512.1385028217348,1854.26301694887,117.04114372892555,No Alarm,None,None,Running,Fault,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-06 07:50:00,Morning,10435,1.1790580216736726,78.42664082604378,0.0,14.269448271270365,1504.721090487802,1864.9109124379802,115.39806409331871,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 08:00:00,Morning,10697,1.1872414345036457,78.20554908004969,0.0,14.876800400590565,1511.6949688831198,1859.874010203748,114.74549641964221,No Alarm,None,None,Running,Healthy,Healthy,Warning,Warning,Warning,Healthy,Healthy
2026-01-06 08:10:00,Morning,10868,1.1585545013463474,79.04103090810999,0.0,14.04540951008879,1510.6180119660742,1861.9216802554772,113.17155922495846,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 08:20:00,Morning,10668,1.1658905355378402,77.96663750820376,0.0,14.205077006661721,1509.715405616445,1863.9907894184842,115.25468629239995,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Warning
2026-01-06 08:30:00,Morning,10404,1.155628104137149,79.14178332964742,0.0,13.657900753142854,1506.3593495823338,1852.6132089742105,115.13012771257215,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 08:40:00,Morning,10840,1.1675531317746648,78.4905983278318,14.0,15.480456594799898,1509.1167785036434,1855.5813628190642,116.29665530332008,Water Flow Alarm,Low,Electrical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 08:50:00,Morning,10943,1.1617837716511321,78.05335045658731,0.0,15.268276767943185,1507.817144950955,1846.107362525827,115.25830763085598,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-06 09:00:00,Morning,10797,1.0823691199116818,78.27170739112212,0.0,13.90581769685516,1509.338702743478,1869.5170349083455,113.28958224390728,No Alarm,None,None,Running,Fault,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-06 09:10:00,Morning,10877,1.0569977136616202,78.25657723329368,0.0,14.593008587130923,1508.9274102584563,1856.6690972515908,112.81115833062024,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 09:20:00,Morning,10266,1.1479975661941513,78.11185978072336,0.0,14.217497589829016,1504.755168666713,1868.9444413558938,112.44693271696364,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 09:30:00,Morning,10422,1.1472053001164513,78.71368619776621,0.0,16.462299942033084,1512.968627419061,1872.511581147975,115.98938019291836,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 09:40:00,Morning,10250,1.0747017694487577,78.24782836801316,0.0,13.274501527355218,1510.2859583226245,1876.1576010477831,113.47782713016986,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 09:50:00,Morning,10366,1.0434101749036522,77.93883915471125,0.0,13.221262532524864,1509.6125602226796,1863.6290820495549,116.43387449033084,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 10:00:00,Morning,10734,1.0962177924372958,78.7393583666869,0.0,13.424277865708051,1509.7700145692181,1874.781158464736,115.58702698121218,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 10:10:00,Morning,10677,1.1153885246153488,78.25802513733127,0.0,14.202984449734073,1512.4228239462468,1890.8156550600256,115.7025544578915,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 10:20:00,Morning,10004,1.1358008081431077,78.7733269417753,0.0,14.782440551309218,1509.656808017245,1893.419059368372,115.33505368466734,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 10:30:00,Morning,10756,1.091981708805987,78.81199931406812,6.0,13.57002988493768,1506.6255542082579,1889.9444255481474,116.93565906456966,Hydraulic Pressure Drop,High,Electrical,Stopped,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-06 10:40:00,Morning,10193,1.060187905702573,78.93432462801874,0.0,14.496052714264497,1513.6604516960188,1887.1668514872529,116.60238191490915,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 10:50:00,Morning,10186,1.0396348300821656,80.19534448200235,0.0,13.162839875270492,1514.325410970779,1878.9161312532776,116.68974852420217,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 11:00:00,Morning,10544,1.0621194992353813,79.53387129374599,0.0,13.465833510719406,1512.9185300412141,1895.2539788549714,118.50851593152126,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 11:10:00,Morning,10242,1.048417457514627,79.72919423619604,0.0,12.468919832773235,1510.9417636938542,1890.8354866549553,118.0642968855614,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 11:20:00,Morning,10963,1.0228485427711789,79.04278637909793,0.0,13.078556136825005,1514.4307415918208,1899.2136329552902,117.86042959081531,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 11:30:00,Morning,10147,1.110966809025756,79.61577219529791,0.0,13.793266058255394,1510.9459322574774,1892.3198255667548,120.13139720815263,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 11:40:00,Morning,10152,1.0995728437591399,80.08834144347193,0.0,13.318892736453147,1512.4390287627266,1898.6639034554084,119.93387509071074,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 11:50:00,Morning,10761,1.0769337546064952,79.71725635860858,0.0,12.918139846877335,1513.530184729934,1904.0251319432202,121.19629620145086,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 12:00:00,Morning,10287,1.01239190231585,80.61425868786141,0.0,14.525133144777806,1517.9155844531688,1907.3347138377771,120.65782770366138,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 12:10:00,Morning,10715,1.0631724792557469,79.89217826284344,0.0,13.105221915571512,1515.296002682273,1911.9429735200488,120.33235473623394,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 12:20:00,Morning,10682,1.0545622424400032,80.37834322750986,0.0,12.162138235953153,1515.4766516124691,1905.9528224853677,124.42841167789742,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 12:30:00,Morning,10190,1.0468550641722052,80.37468094585952,0.0,12.596933280339766,1521.872846551225,1902.3862641371745,124.7418355537717,No Alarm,None,None,Running,Healthy,Warning,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-06 12:40:00,Morning,10580,1.069633131352992,80.78681436063742,0.0,13.334316654279053,1518.252104872647,1928.618632236539,124.45718777490345,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 12:50:00,Morning,10537,1.0501324476120226,80.5718699180505,0.0,13.509322517981822,1518.5973421360325,1937.9527993552176,123.40807879720816,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 13:00:00,Morning,10095,1.052566849847865,80.82094121494954,0.0,13.545443188306033,1517.1976380194417,1923.956403174036,123.95117360194152,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 13:10:00,Morning,10765,1.049137865169161,80.92962961887373,11.0,13.58785350085808,1516.9951916371324,1912.0328411344008,126.36537202084268,Water Flow Alarm,High,Electrical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 13:20:00,Morning,10858,1.0402888532808947,80.81800197887354,0.0,12.552208451365054,1513.3756221434633,1918.5864400338285,124.62998037428143,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-06 13:30:00,Morning,10948,0.9769612857342231,81.38575398705183,0.0,12.450324382128871,1521.6094049156745,1930.8821075861429,124.59300285257947,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 13:40:00,Morning,10088,1.0337515865825557,81.35876012693478,0.0,12.308653207404541,1520.6437764894872,1939.4561502626443,127.84276926855183,No Alarm,None,None,Running,Fault,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 13:50:00,Morning,10179,1.0156969699576717,81.29087896812592,8.0,12.26246203636109,1519.3992307312647,1920.8145293517302,125.72697774338737,Roller Jam,High,Electrical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 14:00:00,Evening,10826,0.9954901973674473,81.20785572391041,0.0,11.801231184942909,1519.8161071089683,1931.1778371278454,128.0366109349903,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 14:10:00,Evening,10305,1.086200908197682,81.74279312079044,0.0,12.745639154252236,1522.2986674206593,1935.25186554023,124.30764409306592,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 14:20:00,Evening,10626,1.0898297972165985,81.36409387676278,0.0,14.367819107408087,1516.8570215594734,1941.963292919826,126.61894281082579,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 14:30:00,Evening,10349,1.0812957961020127,81.35987861533495,0.0,13.99822564196038,1519.540226889911,1933.5044075637036,128.4339053859722,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 14:40:00,Evening,10218,1.0510726385727889,81.53827391687865,0.0,13.822073741144553,1518.4302723451551,1924.7881840590728,125.87635596845956,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 14:50:00,Evening,10625,1.0871609253030978,82.17848731274796,0.0,13.61703071250573,1525.9402276843268,1943.1480567168926,125.35754059726005,No Alarm,None,None,Running,Fault,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 15:00:00,Evening,10206,1.050548626302623,80.95675527383337,8.0,13.67562321798839,1523.9247430383718,1947.8869993335516,124.05003841055324,Mold Level Low,Medium,Process,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-06 15:10:00,Evening,10137,1.0601237938944417,81.78352428444381,0.0,12.018644840430738,1516.4361868338412,1938.765280931137,126.47267910626627,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-06 15:20:00,Evening,10531,1.0253846762316803,80.69075566762594,0.0,13.421469715527753,1518.3484749177314,1943.0301525348607,123.92054489783105,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-06 15:30:00,Evening,10194,1.074530793211056,81.49732609510971,0.0,13.55561879614172,1521.9741468658603,1936.1777500478358,124.35335285485097,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 15:40:00,Evening,10193,1.0691344874069897,81.9930537680638,0.0,13.803157812691786,1521.2777838607485,1933.215350595356,122.56351090184535,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-06 15:50:00,Evening,10781,1.0332003121074809,81.50163190732528,0.0,13.18102021067754,1519.2831588859474,1948.023161568911,125.45056222919467,No Alarm,None,None,Running,Fault,Healthy,Healthy,Warning,Healthy,Healthy,Healthy
2026-01-06 16:00:00,Evening,10529,1.0759407435530028,81.30849305065107,0.0,12.758320686236715,1527.572268684399,1942.565070464135,124.46973310879604,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 16:10:00,Evening,10543,1.080505331200017,80.94153393777096,0.0,12.45768879722648,1523.5886896671161,1942.8660645266234,122.51673804671569,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 16:20:00,Evening,10144,1.1424516684119046,81.09551276099894,0.0,13.782207938820733,1524.0718431974828,1950.2650325451907,120.61490491702514,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 16:30:00,Evening,10161,1.121168537937343,80.8921317765741,0.0,14.410048821107827,1521.21251962576,1928.9444396609879,123.2682338165242,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 16:40:00,Evening,10391,1.1006745452700384,80.58153773699553,0.0,14.241495806498255,1524.7861447192074,1931.9359492322756,120.3970494213589,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 16:50:00,Evening,10389,1.113937104802715,80.67673148625033,0.0,12.966654215866633,1522.0473328089943,1936.4231018875344,118.91258911201899,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-06 17:00:00,Evening,10452,1.114076466808109,80.7632859995828,0.0,13.23918627787361,1522.2880202660822,1929.296397736567,117.5245743736352,No Alarm,None,None,Running,Fault,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-06 17:10:00,Evening,10135,1.113054225151442,80.26355172031144,0.0,13.406912834234436,1524.5018598077486,1938.5770494273622,118.26784473168138,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
